,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,paid
982,565614,50000000,4,0.1,0.3,0.0,9,429284,45646,29382,15814,45486,0
983,554434,10000000,4,6.3,13.3,0.0,9,474823,41233,15227,7257,15890,0
984,550425,10000000,4,0.1,251.7,0.0,9,357903,75666,39518,18329,59007,0
985,547548,10000000,4,1.1,2.5,0.0,9,389864,72820,30413,13849,40600,0
986,546820,50000000,3,0.0,0.1,0.0,9,300160,90111,49226,29196,78124,0
987,541211,50000000,4,1.0,2.1,0.0,9,380589,73442,37922,13378,35878,0
988,540007,50000000,4,444.6,0.0,0.0,9,387875,56186,34325,15360,46259,0
989,530612,50000000,4,0.4,0.8,0.0,9,342051,69406,45347,23688,50117,0
990,528900,5000000,4,0.1,0.1,0.0,9,374132,91668,41509,8309,13279,0
991,521894,10000000,4,5.8,13.3,0.0,9,355232,108346,38485,6823,13005,0
992,520896,50000000,4,0.5,1.1,0.0,9,367445,72031,23863,14116,43438,0
993,518428,10000000,4,0.0,353.1,0.0,9,358319,108094,26601,6815,18597,0
994,512643,10000000,4,3.2,6.7,0.0,9,357322,101120,28132,8286,17780,0
995,510656,10000000,4,0.1,0.2,0.0,9,337321,78723,33993,15936,44680,0
996,509754,10000000,4,0.1,0.2,0.0,9,373628,59435,26925,12778,36986,0
997,502640,10000000,4,0.3,0.5,0.0,9,399600,55407,20951,6877,19802,0
998,499265,10000000,4,3.6,6.7,0.0,9,408802,62489,14505,4285,9181,0
999,491439,50000000,4,0.1,0.2,0.0,9,318746,82552,32565,17102,40471,0
1000,490970,50000000,4,0.0,0.0,0.0,9,324781,38060,31659,22752,73715,0
1001,489067,10000000,4,0.6,1.3,0.0,9,325679,78321,33920,15720,35425,0
1002,485621,10000000,4,0.1,0.3,0.0,9,335295,44072,31284,17077,57890,0
1003,481615,10000000,4,6.2,12.0,0.0,9,412995,32366,11448,5054,19749,0
1004,470475,10000000,4,0.1,0.2,0.0,9,346937,60356,26756,10175,26247,0
1005,466759,10000000,4,0.1,0.2,0.0,9,332243,64131,29683,11306,29394,0
1006,464014,10000000,4,0.5,1.0,0.0,9,383178,42022,15107,6078,17626,0
1007,463260,50000000,4,752.0,0.9,0.0,9,294864,57247,41036,22447,47663,0
1008,462036,10000000,4,172.6,0.5,0.0,9,375734,64079,10145,3534,8542,0
1009,460315,5000000,4,28.9,113.2,0.0,9,361695,36463,18076,9353,34725,0
1010,459320,10000000,4,0.0,0.1,0.0,9,398796,37824,12018,3187,7492,0
1011,453317,10000000,4,0.2,0.4,0.0,9,311581,43790,31309,17438,49197,0
1012,451860,10000000,4,0.6,1.2,0.0,9,286839,63628,36663,17826,46901,0
1013,440665,10000000,4,0.0,0.1,0.0,9,355004,53499,15716,4832,11612,0
1014,420325,10000000,4,4.6,11.2,0.0,9,286657,61968,16908,13744,41045,0
1015,414811,50000000,4,3.2,8.3,0.0,9,307162,34076,23013,12619,37938,0
1016,414626,10000000,3,0.7,1.3,0.0,9,158839,88968,76250,27016,63551,0
1017,414430,10000000,4,3.0,4.9,0.0,9,272911,80283,31266,8726,21241,0
1018,407062,100000000,4,1862.1,4.5,0.0,9,273664,36549,24461,17968,54418,0
1019,403195,50000000,4,10.1,26.0,0.0,9,266695,39854,21493,15180,59970,0
1020,402599,10000000,4,0.0,0.0,0.0,9,262234,91540,27186,6527,15110,0
1021,398873,50000000,4,5.6,11.5,0.0,9,296810,44152,20472,10052,27385,0
1022,390519,100000000,4,0.0,0.1,0.0,9,304567,48911,16267,5635,15137,0
1023,384115,100000000,4,4.8,11.5,0.0,9,251975,39025,32327,17572,43213,0
1024,383236,1000000,4,0.0,0.0,0.0,9,232374,93919,40506,5918,10516,0
1025,377015,5000000,4,0.2,0.4,0.0,9,235595,67597,41877,12829,19115,0
1026,10188038,500000000,4,0.4,0.8,0.0,10,7148370,982941,607603,338715,1110407,0
1027,7580227,100000000,4,0.5,1.0,0.0,10,5426819,833452,446764,212143,661046,0
1028,6062833,100000000,4,0.3,0.5,0.0,10,4580870,581388,308448,145729,446396,0
1029,6062304,100000000,4,0.5,1.0,0.0,10,4307671,494396,337684,213487,709064,0
1030,4507290,100000000,4,0.6,1.2,0.0,10,2976966,514643,268717,148109,598854,0
1031,4476329,10000000,4,0.5,0.9,0.0,10,3458236,578619,178927,70721,189823,0
1032,3870456,100000000,4,476.9,0.0,0.0,10,2753918,362720,224963,101659,427194,0
1033,3612756,100000000,4,1.7,3.7,0.0,10,2691153,285485,166427,102619,367068,0
1034,2962468,100000000,4,0.3,0.6,0.0,10,2026065,303481,185693,93766,353461,0
1035,2490517,50000000,4,0.0,0.0,0.0,10,1948115,240253,105455,35448,161244,0
1036,2221285,100000000,4,2.1,5.2,0.0,10,1465135,236017,175065,95923,249142,0
1037,2178512,100000000,4,1.1,2.2,0.0,10,1657717,195050,96043,49967,179732,0
1038,2098500,50000000,4,1.6,3.9,0.0,10,1605688,206562,85294,41374,159579,0
1039,1848375,100000000,4,0.0,0.1,0.0,10,1329863,205301,132256,43679,137274,0
1040,1781295,100000000,4,0.4,0.8,0.0,10,1265382,217366,109868,48019,140658,0
1041,1618815,50000000,4,0.6,1.3,0.0,10,1155090,182406,92136,41613,147567,0
1042,1555939,50000000,4,0.1,0.1,0.0,10,1139740,156099,102803,35354,121941,0
1043,1516846,10000000,4,0.4,1.0,0.0,10,1152122,186491,65330,26060,86840,0
1044,1471540,50000000,4,0.0,0.1,0.0,10,1103560,147780,89499,34002,96697,0
1045,1463492,50000000,4,0.9,1.8,0.0,10,1021504,128346,80074,47703,185862,0
1046,1446238,100000000,4,1.7,3.4,0.0,10,1019029,156704,82624,42277,145602,0
1047,1415418,50000000,4,1.7,3.9,0.0,10,1121337,131782,63322,26528,72448,0
1048,1364891,50000000,4,0.3,0.6,0.0,10,987702,138417,74068,34247,130454,0
1049,1297337,50000000,4,0.1,0.1,0.0,10,882650,139848,108195,37861,128780,0
1050,1219865,10000000,4,0.9,2.0,0.0,10,977765,57490,37557,29620,117431,0
1051,1119800,10000000,4,0.1,0.1,0.0,10,766370,143156,72043,32718,105511,0
1052,1109569,100000000,4,0.3,0.6,0.0,10,742944,103484,76033,43585,143520,0
1053,1100694,10000000,4,0.2,0.5,0.0,10,852081,98112,45985,22363,82151,0
1054,924106,100000000,4,0.0,0.1,0.0,10,730045,75692,31616,15958,70792,0
1055,899964,10000000,4,0.0,0.1,0.0,10,697561,102310,38678,12966,48447,0
1056,895239,100000000,4,0.2,0.3,0.0,10,654777,72957,50728,25429,91346,0
1057,883713,100000000,4,0.4,0.7,0.0,10,608166,77193,53756,31658,112937,0
1058,851386,100000000,4,2.8,6.1,0.0,10,571641,72556,52594,32840,121752,0
1059,849317,50000000,4,2.0,4.4,0.0,10,648879,74627,40777,19697,65335,0
1060,847739,10000000,4,0.4,0.8,0.0,10,679415,70848,31619,14431,51423,0
1061,780720,10000000,4,3.5,7.1,0.0,10,606816,109933,25613,9960,28395,0
1062,735549,50000000,4,0.1,0.3,0.0,10,460052,86095,52656,28914,107829,0
1063,725551,100000000,4,0.7,1.4,0.0,10,496433,68326,45697,27638,87455,0
1064,724219,100000000,4,2.6,5.4,0.0,10,475029,61493,45462,32518,109714,0
1065,713034,100000000,4,0.0,0.0,0.0,10,522787,91183,38976,16107,43979,0
1066,707004,100000000,4,1.1,1.8,0.0,10,482641,95941,40848,21087,66484,0
1067,699303,100000000,4,0.5,1.1,0.0,10,489279,54309,38758,26555,90399,0
1068,682124,10000000,4,0.3,0.6,0.0,10,453061,80544,39897,20677,87942,0
1069,654903,50000000,4,0.8,1.6,0.0,10,461668,51409,36192,23100,82532,0
1070,635669,10000000,4,0.4,0.9,0.0,10,460158,67101,32671,16480,59256,0
1071,630972,10000000,4,2577.7,0.1,0.0,10,481202,56421,42201,12617,38529,0
1072,619717,10000000,4,0.8,1.6,0.0,10,401585,96573,51712,19328,50516,0
1073,611439,10000000,4,0.1,0.3,0.0,10,434421,43582,29734,17096,86604,0
1074,577754,10000000,4,0.5,1.2,0.0,10,376407,52922,35205,20118,93100,0
1075,577204,50000000,4,0.1,0.3,0.0,10,394695,73535,38827,17438,52706,0
1076,559157,5000000,4,4.8,10.1,0.0,10,316445,126788,52399,16657,46866,0
1077,558462,50000000,4,4.4,10.1,0.0,10,409899,59875,29768,13972,44946,0
1078,549630,50000000,4,1.2,6004.4,0.0,10,393808,49832,30694,18239,57054,0
1079,513359,10000000,4,0.1,0.2,0.0,10,381134,53191,30260,10921,37851,0
1080,508166,10000000,4,3.8,8.3,0.0,10,347602,56038,29117,15751,59656,0
1081,503879,50000000,4,2.2,4.8,0.0,10,353448,45177,27142,16616,61494,0
1082,466732,10000000,4,1911.2,0.7,0.0,10,336061,39673,28533,15418,47044,0
1083,464730,10000000,4,0.2,0.4,0.0,10,319470,50982,29079,14405,50792,0
1084,445846,50000000,3,0.4,0.9,0.0,10,285166,27715,26917,17393,88652,0
1085,430550,10000000,4,0.1,0.1,0.0,10,307739,37469,23631,10253,51456,0
1086,426246,10000000,4,0.0,0.1,0.0,10,318741,42714,23542,8562,32684,0
1087,423514,10000000,4,0.1,0.1,0.0,10,344341,24227,18914,8328,27702,0
1088,419851,10000000,4,0.5,1.2,0.0,10,290888,48697,26055,13626,40581,0
1089,414528,10000000,4,2.9,6.1,0.0,10,299949,40563,19993,11806,42214,0
1090,412241,10000000,4,0.2,0.5,0.0,10,293823,54620,19629,10774,33392,0
1091,407995,10000000,4,1.0,2.2,0.0,10,292915,34591,21351,12771,46364,0
1092,388123,10000000,3,2.1,3.6,0.0,10,239417,39274,26384,14498,68548,0
1093,386128,100000000,4,0.2,0.4,0.0,10,271644,62888,20719,7568,23306,0
1094,380849,50000000,4,0.4,1.0,0.0,10,279496,26949,18355,13010,43037,0
1095,365649,50000000,4,3.0,6.2,0.0,10,274639,29909,17419,10119,33559,0
1096,350249,10000000,4,0.0,0.1,0.0,10,245205,41967,25508,10219,27348,0
1097,349416,50000000,4,1.7,3.7,0.0,10,231141,28660,20999,12988,55625,0
1098,337837,10000000,4,0.1,0.1,0.0,10,252463,22906,15694,7422,39350,0
1099,334069,5000000,4,0.1,0.1,0.0,10,281200,18440,11203,5233,17991,0
1100,330803,50000000,4,1702.5,1.0,0.0,10,221973,28431,18870,14015,47511,0
1101,318474,10000000,4,4.5,9.5,0.0,10,247670,29860,12956,6483,21502,0
1102,315332,10000000,4,0.1,0.1,0.0,10,220091,34171,21601,9439,30027,0
1103,312017,10000000,4,0.7,1.5,0.0,10,243498,24007,14244,6807,23458,0
1104,310589,10000000,4,1358.2,2716.5,0.0,10,194685,34134,34664,14257,32847,0
1105,309939,50000000,4,0.0,0.1,0.0,10,229692,23871,20238,7614,28521,0
1106,308362,50000000,3,12602.3,0.7,0.0,10,193275,23624,19047,12841,59571,0
1107,308175,10000000,4,4.3,8.9,0.0,10,250319,27125,11685,4164,14880,0
1108,303913,10000000,4,1.6,3.3,0.0,10,231744,30895,11515,6286,23470,0
1109,297540,50000000,4,1.1,2.4,0.0,10,211343,28447,16325,9459,31964,0
1110,294097,10000000,4,0.9,1.9,0.0,10,204804,38467,16732,8251,25840,0
1111,293250,50000000,4,0.1,0.1,0.0,10,185690,27186,24754,13961,41656,0
1112,288581,10000000,4,0.0,0.1,0.0,10,210942,32264,18169,8367,18836,0
1113,285522,10000000,4,0.0,0.0,0.0,10,209958,33351,13914,7231,21065,0
1114,284892,10000000,4,0.2,0.4,0.0,10,200210,26653,16790,8834,32403,0
1115,284450,100000000,4,0.0,0.0,0.0,10,193903,44509,15942,8162,21931,0
1116,283592,10000000,4,0.1,0.3,0.0,10,202256,41141,15071,5659,19463,0
1117,283127,10000000,4,0.0,0.0,0.0,10,205997,35802,17941,5514,17871,0
1118,282063,10000000,4,0.0,0.1,0.0,10,196521,27353,21819,7648,28719,0
1119,281848,10000000,4,0.1,0.3,0.0,10,195324,38185,19227,7908,21201,0
1120,281769,5000000,4,0.3,0.5,0.0,10,254416,15454,4525,2037,5334,0
1121,280605,10000000,4,0.0,0.0,0.0,10,188046,26619,24879,10609,30449,0
1122,280243,50000000,4,2.5,7.7,0.0,10,185132,28854,20922,12717,32615,0
1123,273705,10000000,4,0.6,1.2,0.0,10,188833,29440,18180,8800,28450,0
1124,272721,10000000,3,0.1,0.2,0.0,10,138933,22589,21760,15256,74182,0
1125,271610,10000000,4,0.2,0.5,0.0,10,189031,25182,16212,9799,31385,0
1126,3170246,100000000,4,1.2,2.6,0.0,11,2243868,353334,177840,84957,310244,0
1127,3126336,10000000,4,1.0,2.2,0.0,11,2238968,619905,158568,31102,77791,0
1128,3105550,50000000,4,1.0,2.2,0.0,11,2198832,316726,170928,91523,327539,0
1129,2651253,100000000,4,965.5,0.9,0.0,11,1680842,413154,208205,85294,263756,0
1130,2650536,10000000,4,310.2,0.0,0.0,11,2095096,255252,104890,41878,153418,0
1131,2374967,10000000,4,0.5,1.1,0.0,11,2064105,201653,57358,16101,35746,0
1132,1710440,50000000,4,0.3,0.6,0.0,11,1087749,274134,110300,55130,183125,0
1133,1493476,10000000,4,0.0,0.1,0.0,11,916890,183806,125740,58046,208992,0
1134,1475764,10000000,4,0.5,1.1,0.0,11,1086953,195959,71146,29100,92603,0
1135,1424463,10000000,4,0.3,0.7,0.0,11,956315,167107,59800,39531,201708,0
1136,1363701,10000000,4,1.9,3.9,0.0,11,919549,170753,64585,40706,168105,0
1137,1344784,10000000,4,0.0,0.0,0.0,11,1206706,67528,25703,9641,35204,0
1138,1311495,50000000,4,4.7,10.6,0.0,11,1036086,107619,27019,15790,124979,0
1139,1193550,10000000,3,0.0,0.1,0.0,11,647071,155738,105157,55935,229646,0
1140,1130195,10000000,4,0.0,0.1,0.0,11,818101,125808,56193,24736,105355,0
1141,937102,10000000,3,17025.0,0.1,0.0,11,528121,88140,76690,38540,205610,0
1142,914423,10000000,4,1.1,2.1,0.0,11,724371,77956,31174,14878,66041,0
1143,910412,10000000,4,805.0,1.9,0.0,11,670148,130534,48808,15731,45189,0
1144,898630,5000000,4,0.5,1.1,0.0,11,695406,145860,32061,8424,16877,0
1145,887982,10000000,4,1.0,2.3,0.0,11,696871,118164,38208,9681,25056,0
1146,880376,10000000,4,718.4,0.1,0.0,11,614909,107710,53285,23653,80817,0
1147,825827,10000000,4,0.2,0.3,0.0,11,527674,133134,51983,25372,87661,0
1148,765525,10000000,3,0.1,0.2,0.0,11,453136,95928,54217,30073,132169,0
1149,758951,10000000,4,1.9,3.4,0.0,11,567469,91326,36052,16252,47850,0
1150,732372,10000000,4,0.0,0.1,0.0,11,518719,100269,41029,18510,53842,0
1151,705186,10000000,4,1.1,2.6,0.0,11,454148,86399,47648,25101,91887,0
1152,687214,10000000,4,0.9,2.1,0.0,11,499705,95877,32128,12298,47204,0
1153,667980,50000000,4,4.1,8.2,0.0,11,460506,85901,42462,21843,57264,0
1154,666442,10000000,4,0.4,1.0,0.0,11,444291,75196,44462,23315,79175,0
1155,644802,10000000,4,2.8,6.2,0.0,11,513670,65317,20016,8845,36952,0
1156,632926,10000000,4,2.4,5.1,0.0,11,453861,77554,38017,16740,46752,0
1157,612572,10000000,4,0.0,0.0,0.0,11,412770,54959,36609,16832,91399,0
1158,597411,10000000,4,0.5,0.8,0.0,11,369440,84434,46630,23095,73810,0
1159,594700,10000000,4,0.8,1.7,0.0,11,450467,74953,23915,12207,33155,0
1160,572359,5000000,4,1.0,2.0,0.0,11,382074,94649,39645,14670,41319,0
1161,569162,10000000,3,1.4,3.4,0.0,11,368097,37701,30963,21455,110945,0
1162,558013,5000000,4,0.1,0.1,0.0,11,395714,92102,34423,9208,26564,0
1163,556175,5000000,4,0.1,0.2,0.0,11,407087,51168,33739,13251,50928,0
1164,553833,10000000,3,1.6,3.3,0.0,11,281401,76022,42302,49578,104528,0
1165,547967,10000000,4,4.9,8.5,0.0,11,378419,75961,30792,13367,49425,0
1166,538673,10000000,4,4.4,9.4,0.0,11,438556,47143,16802,7679,28491,0
1167,524462,10000000,4,0.0,0.0,0.0,11,345143,79079,36211,14372,49655,0
1168,518434,5000000,4,0.0,0.2,0.0,11,324117,79581,37928,14686,62119,0
1169,516540,5000000,4,0.1,0.1,0.0,11,394331,59201,21524,8270,33211,0
1170,514023,10000000,4,0.0,0.0,0.0,11,316918,65188,37865,15150,78899,0
1171,513522,100000000,4,2.3,5.0,0.0,11,361164,40462,27413,18348,66132,0
1172,504968,10000000,4,0.6,1.6,0.0,11,439888,10359,8749,6339,39629,0
1173,503826,50000000,3,0.4,0.8,0.0,11,289263,38358,35005,28656,112541,0
1174,503643,10000000,4,0.2,0.5,0.0,11,335781,35856,25781,18113,88109,0
1175,494101,10000000,4,1.0,1.9,0.0,11,368890,45042,22761,12633,44773,0
1176,490756,10000000,4,1.8,4.4,0.0,11,337466,79331,29799,12802,31356,0
1177,487726,10000000,4,2.5,6.5,0.0,11,332747,53409,25678,14273,61616,0
1178,474469,5000000,4,0.0,0.0,0.0,11,321723,49520,26088,13438,63697,0
1179,467209,10000000,4,0.2,0.4,0.0,11,317412,59037,28604,14791,47363,0
1180,464201,1000000,4,5.0,9.0,0.0,11,259353,118989,61879,10613,13364,0
1181,463791,10000000,4,0.2,0.3,0.0,11,263061,79102,55812,17289,48525,0
1182,459149,10000000,4,0.0,0.1,0.0,11,316149,44853,25447,15270,57427,0
1183,433067,5000000,4,18.2,32.4,0.0,11,350218,32714,13508,7151,29474,0
1184,423249,1000000,4,0.6,0.9,0.0,11,238516,97107,57024,11426,19174,0
1185,418992,10000000,4,2.1,4.4,0.0,11,285038,47406,26709,15312,44525,0
1186,414159,10000000,4,1.5,3.2,0.0,11,338835,41096,13688,5042,15496,0
1187,413804,50000000,4,0.2,0.1,0.0,11,284653,55093,21603,11546,40907,0
1188,409319,5000000,4,2.5,4.9,0.0,11,307543,66903,17200,5137,12533,0
1189,406697,5000000,4,0.3,0.7,0.0,11,288242,61345,21730,8612,26766,0
1190,398449,10000000,4,0.0,0.0,0.0,11,272495,43944,26106,11438,44464,0
1191,395402,5000000,4,0.7,1.5,0.0,11,289124,43996,17756,9241,35283,0
1192,393787,10000000,4,1.5,3.3,0.0,11,259564,52468,24049,11536,46167,0
1193,393183,10000000,4,0.1,0.1,0.0,11,284293,47015,22967,9199,29707,0
1194,386821,5000000,4,3.3,6.0,0.0,11,334309,31876,8338,3281,9016,0
1195,382714,10000000,4,0.0,0.1,0.0,11,270191,47911,18236,9425,36949,0
1196,380907,10000000,4,0.1,0.0,0.0,11,266068,49217,22446,8261,34913,0
1197,373793,10000000,3,0.3,0.7,0.0,11,215662,37106,26813,17118,77092,0
1198,371730,5000000,4,0.0,0.0,0.0,11,227672,52313,24459,13912,53372,0
1199,371644,5000000,4,0.3,0.7,0.0,11,239729,60883,26866,13154,31009,0
1200,368592,10000000,4,1.1,2.3,0.0,11,237377,44513,23085,13663,49952,0
1201,366341,1000000,4,0.0,0.0,0.0,11,249430,55784,25086,9129,26910,0
1202,364398,1000000,4,5.3,10.4,0.0,11,301336,35050,10864,4773,12372,0
1203,362652,5000000,4,1.1,2.2,0.0,11,305733,35318,11138,3945,6515,0
1204,361987,10000000,3,0.4,0.7,0.0,11,229584,33544,22596,15280,60981,0
1205,358237,5000000,4,7.1,16.5,0.0,11,314420,16260,7209,4146,16201,0
1206,357910,5000000,4,8.5,20.8,0.0,11,295735,34364,16188,4354,7266,0
1207,351850,10000000,4,0.3,0.6,0.0,11,221235,57641,24241,12944,35787,0
1208,340801,5000000,4,1.3,2.8,0.0,11,259507,39684,15411,4777,21419,0
1209,334232,100000000,4,5.4,10.8,0.0,11,233444,25663,16683,13001,45439,0
1210,332270,5000000,4,8.8,28.9,0.0,11,248965,33709,15915,6697,26981,0
1211,328319,10000000,4,1.7,3.3,0.0,11,239892,45313,15416,5865,21830,0
1212,327986,10000000,4,0.3,0.7,0.0,11,217841,36644,22216,12391,38891,0
1213,324192,5000000,4,2.2,4.9,0.0,11,235330,29057,16734,9420,33648,0
1214,320930,5000000,4,0.7,1.3,0.0,11,256626,25415,10304,6376,22207,0
1215,317023,10000000,4,0.1,0.2,0.0,11,217629,30073,17135,10530,41653,0
1216,313301,10000000,4,2.4,5.2,0.0,11,204972,37865,25592,12761,32108,0
1217,311126,1000000,4,725.3,5.1,0.99,11,222761,32884,15877,9298,30304,1
1218,302340,5000000,4,0.1,0.1,0.0,11,214245,39705,19137,8414,20836,0
1219,300651,5000000,3,0.0,0.0,0.0,11,159232,45041,29484,12679,54213,0
1220,297438,1000000,4,0.0,0.0,0.0,11,139743,90255,40327,10029,17082,0
1221,293945,1000000,3,0.1,0.2,0.0,11,146469,58422,50871,12202,25978,0
1222,284337,10000000,4,311.5,1.4,0.0,11,185851,22546,15187,11038,49712,0
1223,281603,5000000,3,0.1,0.2,0.0,11,176808,25306,16764,9471,53251,0
1224,281148,1000000,4,0.0,0.0,0.0,11,208788,37624,15607,3864,15262,0
1225,280566,10000000,4,1.3,2.9,0.0,11,199651,24809,14347,9953,31803,0
1226,5541105,100000000,4,0.2,0.4,0.0,12,3457057,660545,377283,215335,830882,0
1227,5213933,100000000,4,0.2,0.4,0.0,12,3484074,871560,349321,144772,364203,0
1228,3622549,100000000,4,1.1,2.3,0.0,12,2310125,623432,309451,110606,268932,0
1229,3519405,100000000,4,0.4,0.9,0.0,12,2613482,492087,188184,62933,162717,0
1230,3420152,10000000,4,0.3,0.5,0.0,12,2526660,558262,157102,54319,123807,0
1231,2763325,50000000,4,1208.1,1.3,0.0,12,2087931,284544,127895,62539,200412,0
1232,2233572,10000000,4,0.2,0.4,0.0,12,1444449,444807,212428,52454,79432,0
1233,1917203,50000000,4,2.6,5.6,0.0,12,1469488,149675,82882,47743,167413,0
1234,1652561,50000000,4,0.8,1.7,0.0,12,1072746,189663,106587,61626,221936,0
1235,1583634,10000000,4,0.3,0.5,0.0,12,1126714,261874,87807,28370,78865,0
1236,1487303,50000000,4,0.1,0.1,0.0,12,940898,164202,112902,56945,212354,0
1237,1421165,100000000,4,0.0,0.0,0.0,12,1149212,147633,52590,18948,52780,0
1238,1389243,10000000,4,0.4,0.8,0.0,12,924315,243628,84511,40231,96556,0
1239,1367006,10000000,4,0.3,0.5,0.0,12,896829,241396,115240,30409,83131,0
1240,1353453,50000000,4,1.8,4.1,0.0,12,1133700,105496,37830,18205,58220,0
1241,1319464,10000000,4,6.7,15.7,0.0,12,1040495,82055,43016,28773,125122,0
1242,1264769,100000000,4,4.2,9.4,0.0,12,910338,109308,62930,39377,142813,0
1243,1243436,10000000,4,0.9,1.7,0.0,12,1039153,84922,45291,20019,54048,0
1244,1218642,50000000,4,7.3,11.4,0.0,12,852661,133280,68279,38685,125734,0
1245,1216891,10000000,4,1.1,2.5,0.0,12,881238,188929,87539,20875,38307,0
1246,1210916,100000000,4,0.9,1.9,0.0,12,861406,85432,59428,42751,161897,0
1247,1160646,10000000,4,7.2,15.9,0.0,12,896264,175664,49198,12920,26597,0
1248,1055152,10000000,4,1.8,4.3,0.0,12,761330,192559,59534,15423,26303,0
1249,1053098,50000000,4,1.2,3.1,0.0,12,627464,220283,89694,43213,72441,0
1250,1004304,10000000,4,0.2,0.4,0.0,12,655793,114334,65822,34380,133973,0
1251,999846,10000000,4,0.3,0.7,0.0,12,640733,109253,68841,37389,143629,0
1252,976872,10000000,4,0.0,0.0,0.0,12,631576,161006,82647,34326,67315,0
1253,961095,50000000,4,6.2,14.1,0.0,12,722284,86105,41201,23345,88157,0
1254,955109,10000000,4,0.4,0.8,0.0,12,734006,130386,50647,13323,26745,0
1255,945807,10000000,4,1.6,3.7,0.0,12,716734,128526,45012,17630,37902,0
1256,931389,50000000,4,0.0,0.1,0.0,12,623758,97783,81972,36797,91077,0
1257,913357,100000000,4,0.9,1.7,0.0,12,657566,71214,44473,29538,110563,0
1258,882690,10000000,4,2.4,5.9,0.0,12,701501,81667,37640,16884,44995,0
1259,880659,10000000,3,0.4,0.9,0.0,12,499070,136217,78571,40680,126119,0
1260,841432,10000000,4,1.3,2.6,0.0,12,605637,115698,51236,20680,48178,0
1261,813912,10000000,4,0.3,0.8,0.0,12,617744,106689,43975,14804,30698,0
1262,796153,50000000,4,3.2,7.6,0.0,12,546289,80821,46463,27262,95315,0
1263,765250,50000000,4,0.3,0.7,0.0,12,515008,89015,53159,25335,82731,0
1264,758948,100000000,4,2.9,6.0,0.0,12,514724,70767,45153,28608,99693,0
1265,740483,10000000,4,0.1,516.9,0.0,12,448604,136222,66882,28655,60118,0
1266,734122,10000000,4,0.5,2.4,0.0,12,518421,102421,43823,18579,50876,0
1267,709426,10000000,4,0.2,0.4,0.0,12,494190,133523,50535,9803,21372,0
1268,708938,100000000,3,0.1,0.2,0.0,12,442574,63971,56129,29012,117248,0
1269,704695,100000000,4,4.0,8.6,0.0,12,532809,56092,29099,17362,69331,0
1270,683592,10000000,4,0.3,0.7,0.0,12,462013,70983,41810,22014,86769,0
1271,671111,10000000,4,0.1,0.2,0.0,12,464483,85302,54588,19605,47130,0
1272,664240,10000000,4,0.2,0.4,0.0,12,545194,52362,27910,10232,28539,0
1273,651287,50000000,4,0.2,0.6,0.0,12,470567,56357,36998,18998,68364,0
1274,648290,10000000,4,0.9,1.7,0.0,12,485935,70484,36921,15854,39093,0
1275,643497,10000000,4,1.7,3.6,0.0,12,481585,60163,28340,15861,57546,0
1276,641259,50000000,4,4.4,9.2,0.0,12,451269,73006,40541,19087,57353,0
1277,640012,10000000,4,0.5,1.0,0.0,12,405565,72000,44204,24153,94088,0
1278,624634,50000000,3,0.3,0.7,0.0,12,378516,68203,42677,29034,106202,0
1279,620435,10000000,4,0.2,0.5,0.0,12,395363,65435,37895,23622,98118,0
1280,609547,10000000,4,15.8,64.3,0.0,12,479497,56553,26852,12237,34405,0
1281,607477,50000000,4,0.4,0.6,0.0,12,428415,70221,44605,18880,45354,0
1282,604400,10000000,4,0.0,0.0,0.0,12,458884,69985,33454,11517,30557,0
1283,593269,10000000,4,3.9,8.6,0.0,12,459452,47555,22115,13771,50373,0
1284,572365,10000000,4,0.1,0.1,0.0,12,464939,68293,16484,6583,16064,0
1285,555485,5000000,4,0.5,1.0,0.0,12,394139,85652,31238,12687,31767,0
1286,552049,10000000,4,0.1,0.1,0.0,12,427302,50508,31366,12153,30718,0
1287,543795,10000000,4,0.5,481.5,0.0,12,347069,84658,45262,20402,46402,0
1288,502248,10000000,4,3.4,6.4,0.0,12,372965,50894,23747,11770,42870,0
1289,501382,50000000,3,0.0,0.0,0.0,12,249117,39864,38725,33320,140354,0
1290,495240,10000000,4,0.1,0.3,0.0,12,315630,70759,43914,18950,45984,0
1291,490931,10000000,4,0.5,1.1,0.0,12,336153,55303,30560,16791,52121,0
1292,482519,10000000,4,0.3,0.6,0.0,12,325745,62787,34580,15140,44265,0
1293,469556,10000000,4,2.2,4.9,0.0,12,319312,49141,28495,16144,56462,0
1294,461516,10000000,4,4.7,8.2,0.0,12,328638,72163,33136,9419,18158,0
1295,460207,10000000,4,0.6,1.4,0.0,12,290673,63017,32312,15512,58692,0
1296,459870,10000000,4,1.0,1.9,0.0,12,296424,48785,31277,19678,63704,0
1297,452939,10000000,4,1.1,1.4,0.0,12,312223,51549,35188,15361,38614,0
1298,447230,10000000,4,0.4,0.9,0.0,12,295736,49354,27584,15716,58838,0
1299,444868,1000000,4,0.3,0.7,0.0,12,360479,53149,17468,4630,9141,0
1300,440328,100000000,3,1.9,5.8,0.0,12,270134,48303,34507,23777,63605,0
1301,438497,10000000,4,1.6,2.9,0.0,12,279057,59004,33758,16184,50492,0
1302,436857,10000000,4,1.8,3.6,0.0,12,284626,70011,30778,15633,35807,0
